assembly	d.gRodon
2657245058	177.67
2657245063	201.9
2657245121	211.36
2657245444	183.9
2657245580-cluster	195.17
2657245681	178.99
2660237977-cluster	193.49
2660238101-cluster	175.33
2660238196-cluster	236.09
2660238212-cluster	194.83
2660238271-cluster	220.01
2660238447	173.53
2660238474	178.49
2660238588-cluster	199.25
2660238605-cluster	210.87
2663762610	179.5
2663762816-cluster	190
2663762872	194.28
2663762899	215.54
2663762968	192.67
2663763011	180.04
2663763336	174.29
2663763350	179.82
2667527517-cluster	222.2
2667527530	176.25
2667527780	207.01
2667528159	182.69
2671180321-cluster	193.04
2671180396-cluster	157.34
2671180622	196.86
2671180718	194.95
2671181045	190.12
2671181051-cluster	232.5
2671181105	177.05
2671181124-cluster	194.16
2675903264-cluster	194.83
2675903472	192.13
2675903666	183.21
2681812993	204.33
2681813209-cluster	212.16
2681813422	207.29
2681813457	180.54
2684622652-cluster	183.02
2684623156	184.06
2687453176	176.36
2687453266	184.74
2690316089-cluster	193.63
2690316100	176.73
2693429542	184.87
2695420852	175.26
2695420862	179.36
2695420891	189.83
2698536493-cluster	207.18
2698536634	181.28
2700989336	178.14
2703719344-cluster	167.67
2706794547	164.32
2706794552	218.88
2706794604-cluster	193.83
2713896919-cluster	180.07
2713897198	173.45
2713897292	184.59
2713897296	198.33
2718218211	172.94
2718218301	183.4
2721755609	175.01
2721755801	199.03
2724678949	180.23
2724678951	177.85
2724678952	178.69
2724678954	199.48
2724679255	184.2
2724679258-cluster	180.1
2724679283	217.03
2724679308	198.29
2728369152	177.5
2728369153-cluster	186.68
2728369158	180.19
2731957939	202.18
2731957940	182.96
2731957942	196.73
2731957946	195.4
2731957947	187.44
2731957949	153.27
2740892246-cluster	194.41
2744054669	175.56
2744054867	197.35
2744054905	186.32
2744055112-cluster	193.6
2744055169-cluster	193.68
2747842636	192.96
2747843062	193.2
2563367007	161.11
2690315704	175.62
2505679062-cluster	261.9
2609460081	351.81
2681812975	359.26
2563366574	267.48
2718217857	295.67
2609460202	241.38
2554235222	146.57
2588253790	130.24
2597490118-cluster	158.05
2703719179-cluster	146.04
2617271203-cluster	190.43
2713896794	172.35
2657245127	118.14
2667528089	179.78
2671180749	191.31
2671180933-cluster	194.59
2671181110	192.3
2681813144-cluster	246.29
2698536531	166.44
2703718697	193.7
2703719239-cluster	153.76
2751185882	137.27
2576861632	161.06
2645727955	71.52
2667527611	138.58
2687453632	133.14
2540341169	132.27
2576861482	136.18
2602041584	146
2687453321-cluster	180.62
2506520007-cluster	305.96
2517572247	266.67
2519899758	250.81
2534682368	253.95
2554235463	231.03
2565956779	260.25
2576861477	199.12
2687453601	267.11
2508501071	252.48
2551306332-cluster	202.96
2579779112	203.46
2528768011	323.6
2636415529	306.79
2511231072	395.23
2518285523	79.59
2576861183	135.29
2627853940	153.83
2639762997-cluster	131.22
2602041552	293.52
2602041553	317.02
2602041583	333.56
2602041585	319.31
2636415821	319.51
2721755548	357.64
2574179716	342.66
2574179800-cluster	313.91
2517093050	143.18
2687453464	129.21
2731957709	114.57
2513020017	51.91
2531839602	106.21
2651869697-cluster	123.03
2597489865	246.82
2576861453	273.26
2648501129	197.22
2636416092	239.49
2588253799	228.62
2588253800	183.3
2663762607	178.87
2663763434	180.2
2695420548	177.66
2617271201-cluster	289.95
2617271226	291.96
2617271262-cluster	270.88
2654588048	261.55
2617271239	266.85
2617271252	269.51
2630968576	209.77
2630968879	221.41
2648501370	221.58
2718218031	256.46
2684622846	260.27
2639762749	236.17
2684622845	212.88
2684622849	231.66
2627853957	210.01
2687453211	193.52
2627853985	246.01
2597490185	246.07
2627854081	291.1
2671180541	293.91
2671181079	304.42
2636415670	294.59
2706794593	292.62
2724679378	294.44
2706794592-cluster	264.83
2706794624	262.84
2531839567	325.33
2548876520	323.01
2609460119	319.44
2609460127-cluster	316.26
2617271014	318.01
2617271015	310.34
2627853611	311.51
2636415675-cluster	320.95
2636415907-cluster	317.04
2648501910-cluster	323.8
2657244976	331.26
2657245038-cluster	326.79
2657245113-cluster	312.82
2657245428-cluster	313.61
2657245561-cluster	319.63
2657245668-cluster	322.9
2657245678	341.23
2660238100	306.48
2660238386-cluster	324.36
2663763366	324
2667527919-cluster	316.88
2667528147	309.96
2671180448	320.41
2671180868	316.95
2671181185	319.91
2695420385	310.58
2695420550	313.09
2695420790	321.6
2700989331	310.04
2700989343	313.52
2724679381	336.52
2617271017	304.99
2684622673-cluster	299.44
2724679369-cluster	282.75
2724679370	282.42
2675903532	290.99
2706794594	305.08
2706794633	289.2
2724679347	306.45
2728368902	301.68
2565956564	237.7
2627854225	301.46
2671180807-cluster	288.21
2675903411-cluster	287.93
2698536522-cluster	286.92
2706794648-cluster	309.8
2724679355-cluster	286.61
2744054943	286.63
2706794597-cluster	298.45
2724679352-cluster	296.68
2724679380	296.53
2597490088	290.83
2645727731-cluster	292.47
2654587770	290.96
2551306129	302.31
2671180692-cluster	278.76
2706794596	284.52
2706794598	283.82
2706794638	281.33
2706794659	275.56
2724679364	301.7
2724679379	284.54
2675903337-cluster	287.97
2684622674-cluster	313.12
2724679374	270.29
2667528026	336.34
2663763036-cluster	322.97
2511231145-cluster	245.21
2529292765-cluster	235.35
2529292858	240.73
2531839717	237.87
2534681857	237.53
2534681860	234.65
2547132203-cluster	258.86
2551306094	247.66
2562617072-cluster	249.05
2563367111	264.26
2571042762	228.57
2597489940	250.45
2597490017	257.65
2602041916-cluster	237.09
2609460128	250.19
2609460169-cluster	249.73
2619619085-cluster	239.45
2627854202-cluster	249.52
2627854219-cluster	248.46
2630968859	255.4
2634166409	251.16
2636415643	250.64
2648501297	247.47
2648501302-cluster	260.13
2651869871	251.74
2654588049	249.35
2671180927	260.11
2675903287-cluster	284.53
2713896824	251.02
2713896984	243.9
2724679106	196.82
2724679382	262.6
2634166425-cluster	307.16
2609460118-cluster	273.44
2645727765	285.37
2565956581	274.19
2671180295-cluster	269.13
2588253791	210.34
2565956799	174.32
2515154212	277.69
2630968673	270.28
644736377	288.25
2751185718	242.19
2547132162	179.71
2519899695	191.91
2551306474	193.33
2648501251	204.23
2627854058	149.76
2627853819-cluster	138.83
2627853873	133.46
2627854204	139.23
2630968862	133.81
2636415700	132.91
2684623187	136.18
2521172696	138.61
2597489880	156.98
2537561871	167.31
2502171149	199.36
2511231110	199.95
2515154019	208.91
2529292950-cluster	213.82
2529292967-cluster	193.92
2529292968	215.18
2529292969	146.78
2531839387-cluster	164.03
2531839507	182.49
2537561947-cluster	220.6
2576861460-cluster	199.08
2681812998-cluster	210.86
2728369629	218.04
2728369632-cluster	201.51
2728369634	212.11
2728369635	194.1
2728369637	202.71
2529292971	188.36
2728369630	205.32
2728369631-cluster	198.31
2537561617	230.08
2537561844	223.09
2636415601	225.26
2687453634	235.62
2547132376	185.25
2551306651	191.23
2651869797	186.6
2731957846	175.78
2537561960	237.54
2648501791	223.66
2593339215	173.73
2518645530	150.75
2540341182-cluster	139.48
2558860263	133.88
2558860264	139.88
2627854067	198.1
2528768223	194.6
2602041621	223.1
2731957826	174.64
2562617088	178.01
2576861620	175.15
2576861734	177.86
2576861744	189.99
2579779079	185.37
2597490189	177.74
2597490202	192.42
2600255017	263.85
2600255018-cluster	250.08
2600255019	231.61
2600255020	199.05
2600255021	200.44
2600255022	179.54
2600255023	168.23
2687453110	191.12
2718218409	189.44
2513237261	221.8
2654587520	211.73
2627853926	211.28
2639762783	206.06
2639762970	202.07
2648501691	221.04
2651869656	205.55
2657245488	193.67
2660238010	198.77
2660238341	213.12
2667527656	208.34
2684623175	226.28
2687453143	228.67
2695420574	175.74
2554235457	191.93
2651869864	200.41
2585427620	205.43
2634166390	209.18
2657245484	199.45
2690315910	199.44
2627854265-cluster	219.56
2645727902	211.14
2657244937	216.76
2751185895	188.74
2537561962	194.92
2531839472	181.65
2513237309	185.95
2597490374	275.81
2684623065-cluster	247.47
2684623170-cluster	244.81
2687453128-cluster	279.42
2687453181-cluster	244.8
2534681801-cluster	206.86
2600255006	201.53
2512047060	190.84
2568526161	234.26
2517572195-cluster	147.55
2517572197-cluster	165.81
2517572203	151.43
2537561899-cluster	153.89
2545824631-cluster	139.54
2554235380	153.43
2554235406-cluster	156.75
2554235407-cluster	182.62
2636415910	161.97
2558860270	175.89
2558860258	178.24
2558860268	185.18
2558860269	186.83
2639762803	111
2648501712	255.04
2617271265	202.25
2512047043	223.78
2512564074	219.12
2513237228	220.77
2545824773-cluster	220.1
2558860207-cluster	221.66
2563367114	229.71
2585427996	226.42
2585427997	227.24
2597489905	219.26
2597490141-cluster	229.38
2627854111-cluster	222.03
2630968788	224.4
2684623041	225.28
2687453495	236.27
2690315911	210.02
2744054511	206.1
2630968391	259.68
2548876916	233.05
2675903214	248.79
2651869757	196.74
2718217758	197.34
2515154191	220.19
2585428040	222
2524614866	188.01
2528311092	258.13
2524614867	247.76
648028026	162.13
2731957618	125.43
2523533614	59.06
2565956593	183.63
2585427912	156.37
2731957717	171.19
2518645527	149.4
2507262035	298.52
2630968672	306.86
2740891837	156.34
2528768161	220.28
2524023135	227.33
2728369144	290.66
2510461018	178.43
2751185848	286.09
2521172611	7.14
2524023073	308.67
2585427914	291.32
2731957646	312.05
2630968711	0.6
2546825523	237.3
2551306120	214.42
2528768184	289.51
2595698241	0
2522125086	104.28
2595698228	113.8
2040502012	92.83
2630968556	205
2706794652-cluster	168.22
2734481910	178.97
2744054695-cluster	169
2744054696-cluster	175.59
2744054700	163.69
2551306520	220.89
2728369058	231.17
2728369059	185.47
2728369060	190.75
2728369061	252.98
2751185801-cluster	192.12
2627853855	232.95
2713897040	278.43
2724679056	226.63
2718217809	132.41
2663763294	223.11
2684622615	194.79
2728369643	149.19
2681813021	172.1
2609460227	103.92
2671180362	104.81
2713896763	35.02
2728369052	165.17
2645727918	60.44
2713896764	130.5
2524614658	170.89
2619619266	122.61
2724679053	116.58
2675903398	164.27
2724679050	154.27
2751185811	94.84
2724679039	119.49
2551306522	256.98
2579778798	199.56
2751185738	159.27
2751185737	176.43
2568526303	158.82
2571042500	188.95
2582580988	143.55
2695421045	239.35
2740892532	195.28
2663763344	123.4
2563366623	125.66
2579778626	148.26
2619619258	190.92
2645728021	212.94
2660237921	167.21
2667527764	152.54
2681813041	183.64
2684623128	161.28
2718218189	141.66
2724679807-cluster	191.11
2724679826	190.01
2728369654	157.71
2744054822	152.68
2561511216	123.33
2645727930	93.35
2617271036	191.04
2600255073	55.61
2645727522	94.33
2585427847	404.5
2551306033	178.09
2551306037	142.37
2551306123	171.33
2537561638	330.57
2547132126	319.61
2561511217	239.67
2636415770	244.82
2651869759	286.92
2718217691	285.12
2751185443	214.29
2728369062	252.39
2529292737	232.1
2506210025-cluster	123.58
2511231085-cluster	102.07
2521172722	82.9
2521172724	166.65
2521172725	50.26
2521172727	38.25
2526164616	58.18
2526164620	49.64
2526164648	125.22
2529292739-cluster	38.48
2529292785	41.22
2531839019	142.98
2531839023	40.8
2531839194	102.16
2534682059	41.12
2534682215-cluster	66.49
2534682218	34.05
2537561621	89.33
2537561623	92.88
2537561625	49.96
2537561658	106.49
2541047528-cluster	105.35
2545555863	59.76
2547132113	44.77
2551306303-cluster	102.17
2556921658	102.77
2558860352	32.23
2562617061-cluster	163.71
2597490270-cluster	114.49
2609460029-cluster	107.46
2609460068-cluster	106.72
2617271110	88.78
2630968598	126.4
2630968960	53.9
2636415432-cluster	104.48
2636416100	127.22
2636416102-cluster	123.79
2636416109-cluster	98.33
2657245085	107.1
2657245558-cluster	121.46
2657245618-cluster	124.96
2660238539	107.05
2663763008-cluster	77.01
2671180715-cluster	81.54
2671180935-cluster	106.36
2675903494-cluster	62.48
2690315698	59.49
2690316103	93.85
2690316281	53.67
2693429674	83.82
2695420368	58.74
2695420377	94.66
2695420386	115.97
2695420529	89.22
2695420697-cluster	89.48
2695420713	86.81
2695420755	82.53
2695420757	88.23
2695420810	74.19
2713897115	76.01
2721755572	100.63
2724679123	101.14
2728369119	41.45
2728369120	36.98
2731957849	68.89
2690315852	75.13
2568526007	61.98
2617271227	130.01
2630968443	126.16
2636415575	135.73
2671180835	195.53
2639762755	307.22
2639762887	307.12
2639763057	302.03
2645727741	298.46
2645727839	324.37
2645728031-cluster	302.39
2648501271-cluster	308.58
2648501825	327.11
2654587510	304.59
2684622545	333.24
2690315868	344.99
2639762726-cluster	312.87
2645728088-cluster	311.73
2648501840-cluster	309.81
2706794568	285.42
2551306041	257.69
2551306047	253.47
2551306051	340.39
2548876820	225
2548876823-cluster	256.17
2548876829	231.36
2548876834	203.22
2548876837	237.03
2568526677	193.18
2545555817	312.57
2593339141	216.91
2593339245	260.09
2609460176	232.63
2600255071	80.28
2554235100	43.51
2602041523-cluster	155.51
2645727847-cluster	136.29
2713896877	56.79
2718217738	145.12
2713896878	38.43
2551306523	143.04
2563367142	146.45
2531839005	320.96
2534681928	261.22
2551306646	258.43
2579778914	333.9
2579778918	268.23
2627854000	287.3
2634166413	283.03
2636415586	283.69
2648501364	265.25
2718218267	275.92
2731957638	258.97
2731957827	324.89
2648501158	163.94
2627853758	224.86
2627853976	208.11
2630968677	199.57
2639762850	187.63
2636415603	258.97
2636415637	257.91
2728369054	287.25
2551306055	315.31
2585427846	355.43
2524614821	233.82
2600255051	50.84
2609460217	145.81
2617271035	169.84
2600255053	144.94
2663763017	102.25
2681813196	101.03
2693429564-cluster	119.18
2693429609	91.98
2695420566	92.69
2693429614	186.77
2531839160	203.54
2690315745-cluster	190.18
2718218203	63.06
2630968428	98.02
2511231129	142.31
2554235216	153.43
2502545005	101.34
2690315860	58.31
2740892374	32.28
2740892531	126.2
2512047078	213.23
2563366596	203.99
2600255099	222.13
2609459925-cluster	178.22
2627853677-cluster	184.58
2513237346	84.29
2529292738	198.99
2534681926	325.17
2568526433	327.76
2609460134	341.33
2636415704-cluster	328.65
2639762744	340.65
2565956518	89.19
2534682055	216.97
2541047530	190
2541047532-cluster	210.24
2541047534-cluster	192.19
2541047535	194.64
2541047537	180.46
2541047541	195.24
2551306404-cluster	209.01
2558860260	207.04
2563366579	158.62
2563367193	193.93
2563367196	185.54
2563367203	214.56
2563367207	211.56
2568526421-cluster	205.48
2571042616	223.21
2571042661	207.26
2576861245	199.05
2579778597	207.65
2579778648	249.39
2579778703	211.51
2579778752	157.68
2582580922	210.37
2600255088	210.35
2609460014-cluster	197.59
2609460324	222.03
2617271111	219.35
2627853692-cluster	205.55
2627853695-cluster	189.75
2627853704	216.81
2627853916	253.27
2627853954	220.43
2630968380-cluster	196.07
2630968545	186.09
2634166480-cluster	222.32
2636415539	240.55
2639763059	189.77
2645727862-cluster	188.5
2645727940-cluster	266.17
2648501435-cluster	188.65
2651869837	190.39
2654587635	195.69
2657244946-cluster	222.82
2657245026-cluster	194.01
2657245455-cluster	265.03
2657245463-cluster	190
2657245550-cluster	194.68
2657245635	215.87
2660237929	205.72
2660237940	211.37
2660237989	191.66
2660237998	180.52
2660238000	210.92
2660238041	217.29
2660238161	167.13
2660238231-cluster	210.82
2660238519	195.75
2660238559-cluster	224.76
2660238618	201.8
2660238660	217.44
2663762611-cluster	222.37
2663762860-cluster	199.65
2663763193	224.55
2663763480	206.31
2667527625	219.61
2667527685	217.22
2667527778	200.59
2667527816	220.92
2667527905-cluster	257.63
2667528056	208.77
2667528149	217.6
2671180350-cluster	227.13
2671180390	193.05
2671180602	221.2
2671180679	205.21
2671180686-cluster	265.69
2671180762-cluster	271.84
2671180860-cluster	250.1
2671180928	209.75
2671181017	211.21
2671181022-cluster	203.46
2671181130	212.03
2675903379	246.36
2687453178	229.81
2690316217	200.23
2690316253	222.18
2693429573	197.12
2693429575	222.18
2698536386-cluster	267.02
2698536457-cluster	270.21
2698536507	194.55
2698536597-cluster	209.2
2698536653	184.76
2700989245	198.17
2700989247	231.77
2700989393	210.35
2700989394	196.71
2700989395	185.82
2703718866	252.29
2703718885	230.99
2713896739	210.47
2713896740	209.31
2718218016	211.47
2721755783	229.12
2721755831	217.11
2744054458	190.29
2744054473-cluster	189.84
2600255074	55.87
2627853622-cluster	101.03
2597490163	135.7
2547132078	329.98
2551306067	245.61
2512047080	158.36
2718218187	130.91
2718218469	124.75
2627854277	101.78
2551306045	137.09
2551306040-cluster	145.77
2551306052	150.93
2551306411	266.47
2634166501	144.26
2740892128	328.83
2615840528	143.62
2548876778	268.46
2551306070	303.57
2551306074	301
2651869818	273.72
2551306075	256.83
2684622602	271.14
2724679825	232.17
2551306076-cluster	304.18
2551306079	348.4
2671180348	256.86
2627854020	80.23
2654587714	204.4
2502873006	12.84
2502894009	91.97
2547132242	26.93
2548876515	70.81
2551306448	31.77
2579779097	17.5
2597490180	22.21
2597490191-cluster	40.98
2597490196	11
2627853935-cluster	63.71
2634166207	76.36
2645727848-cluster	57.9
2660238436	96.68
2663763111-cluster	62.83
2690315728	79.81
2718218040	103.13
2740892471	9.41
2740892472	102.31
2740892474	32.27
2609460347	373.9
2515154056	350.85
2718217988	356.6
2515154119	270.77
2504756030	306.19
2744054722	303.83
2728369382	304.79
2504756034-cluster	328.33
2518645558	327.28
2558309050	327.31
2627853646	303.32
2630968877-cluster	332.01
2654587564	332.89
2507262028	325.99
