assembly	genome.size
2731957826	125.32
2522125162	104.53
2562617088	51.87
2576861620	95.31
2576861734	90.98
2576861744	101.3
2579779079	101.1
2597490189	101.01
2597490202	101.99
2600255017	79.65
2600255018-cluster	68.06
2600255019	80.59
2600255020	89.58
2600255021	50.93
2600255022	98.64
2600255023	42.53
2687453110	101.77
649633050	82.73
2718218409	72.51
2513237261	73.06
2654587520	69.52
647000259	74.89
647000260	70.74
650377944	82.45
650377945	71.87
650377946	79.24
2627853926	73.92
2639762783	68.95
2639762970	74.06
2648501691	72.61
2651869656	73.77
2657245488	76.88
2660238010	73.45
2660238341	76.52
2667527656	74.38
2684623175	73.62
2687453143	73.64
2695420574	82.24
2554235457	74.27
2651869864	70
2585427620	71.37
2634166390	71.74
2657245484	79.45
2690315910	78.83
2627854265-cluster	81.68
2645727902	80.23
2657244937	74.16
2751185895	93.19
2537561962	85.65
2531839472	85.04
2513237309	93.02
2597490374	56.02
2684623065-cluster	62.32
2684623170-cluster	66.59
2687453128-cluster	56.87
2687453181-cluster	68.64
651324039	90.86
2534681801-cluster	90.28
2600255006	92.54
650377947	89.33
2512047060	95.57
2568526161	104.82
647000269	114.9
2517572195-cluster	125.35
2517572197-cluster	116.38
2517572203	106.63
2537561899-cluster	126.85
2545824631-cluster	119.2
2554235380	128.16
2554235406-cluster	129.48
2554235407-cluster	116.38
2636415910	117.91
2558860270	109.33
2558860258	99.66
2558860268	98.55
2558860269	92.27
2639762803	113.5
2648501712	114.89
2617271265	117.61
647000288	99.74
2512047043	106.47
2512564074	110.26
2513237228	108.33
2545824773-cluster	99.66
2558860207-cluster	103.74
2563367114	96.93
2585427996	103.36
2585427997	103.48
2597489905	101.06
2597490141-cluster	101.4
2627854111-cluster	103.17
2630968788	107.73
2684623041	101.28
2687453495	104.23
2690315911	102.67
2744054511	101.59
2630968391	88.82
2548876916	88.32
2675903214	96.14
2651869757	130.66
2718217758	119.82
2515154191	100.61
2585428040	112.02
2524614866	314.46
2528311092	262.86
2524614867	213.02
648028026	232.4
2731957618	277.21
2523533614	206.86
2565956593	274.87
2585427912	268.2
2731957717	266.89
2518645527	234.16
651053066	313.78
2507262035	294.18
2630968672	303.51
2740891837	242.98
2528768161	269.33
2524023135	249.81
2728369144	265.02
2510461018	241.89
2751185848	277.86
2521172611	253.51
2524023073	257.21
2585427914	235.59
2731957646	236.12
2630968711	245.15
646564568	276.97
2546825523	277.7
2551306120	273.83
2528768184	201.57
2595698241	136.85
649990019	103.62
2522125086	211.85
2595698228	146.42
2040502012	145.83
2630968556	228.45
2706794652-cluster	230.02
2734481910	232.18
2744054695-cluster	242.19
2744054696-cluster	225.4
2744054700	227.35
2551306520	298.25
2728369058	250.54
2728369059	256.08
2728369060	256.28
2728369061	251.03
2751185801-cluster	231.48
2627853855	255.63
2713897040	315.53
2724679056	311.68
647000258	214.36
2718217809	214.07
2663763294	308.38
2684622615	318.75
2728369643	296.9
2681813021	307.75
2609460227	306.35
2671180362	295.53
2713896763	283.4
2728369052	232.71
647000291	282.47
2645727918	338.8
2713896764	312.38
2524614658	259.34
2619619266	285.43
2724679053	277.65
651285004	253.27
2675903398	251.47
2724679050	254.1
2751185811	324.12
2724679039	298.95
2551306522	265.2
2579778798	173.7
2751185738	180.07
2751185737	194.86
2568526303	171.89
2571042500	170.6
2582580988	175.45
2695421045	186.31
2740892532	277.48
2663763344	241.15
647000332	288.89
2563366623	289.02
2579778626	297.08
2619619258	292.43
2645728021	334.22
2660237921	296.67
2667527764	291.05
2681813041	284.56
2684623128	326.76
2718218189	305.95
2724679807-cluster	302.42
2724679826	303.13
2728369654	283.55
2744054822	289.26
2561511216	221.88
2645727930	238.58
2617271036	306.11
2600255073	260.93
2645727522	290.41
2585427847	25.72
2551306033	217.32
2551306037	226.36
2551306123	223.69
2537561638	284.42
2547132126	287.55
2561511217	346.79
2636415770	322.01
2651869759	331.18
2718217691	357.5
2751185443	215.16
2728369062	303.23
2529292737	276.75
646862349	223.01
647000334	210.77
647000335	214.95
2506210025-cluster	218.65
2511231085-cluster	219.26
2521172722	225.89
2521172724	220.22
2521172725	214.19
2521172727	222.35
2522572152-cluster	216.73
2526164616	210.35
2526164620	209.73
2526164648	220.28
2529292739-cluster	206.87
2529292785	208.33
2531839019	208.02
2531839023	206.38
2531839194	218.68
2534682059	210.39
2534682215-cluster	214.34
2534682218	209.88
2537561621	218.06
2537561623	218.67
2537561625	211.93
2537561658	205.18
2541047528-cluster	216.74
2545555863	209.69
2547132113	209.32
2551306303-cluster	208.6
2556921658	215.91
2558860352	211.54
2562617061-cluster	212.52
2597490270-cluster	210.11
2609460029-cluster	213.6
2609460068-cluster	221.02
2617271110	211.32
2630968598	209.51
2630968960	219.24
2636415432-cluster	218.95
2636416100	226.97
2636416102-cluster	218.13
2636416109-cluster	221.99
2657245085	214.63
2657245558-cluster	210.81
2657245618-cluster	216.33
2660238539	214.81
2663763008-cluster	215.09
2671180715-cluster	214.78
2671180935-cluster	212.26
2675903494-cluster	210.87
2690315698	216.53
2690316103	208.1
2690316281	210.09
2693429674	212.91
2695420368	211.26
2695420377	214.05
2695420386	214.59
2695420529	212.16
2695420697-cluster	214.89
2695420713	212.09
2695420755	220.83
2695420757	213.95
2695420810	212.55
2713897115	210.33
2721755572	217.51
2724679123	212.52
2728369119	213.46
2728369120	213.19
2731957849	201.25
2690315852	263.81
2568526007	192.37
647000336	323.87
2617271227	317.3
2630968443	347.18
2636415575	327.27
2671180835	307.36
2639762755	325.22
2639762887	306.1
2639763057	322.41
2645727741	303.78
2645727839	315.49
2645728031-cluster	312.54
2648501271-cluster	305.99
2648501825	312.17
2654587510	321.75
2684622545	310.31
2690315868	302.92
2639762726-cluster	321.57
2645728088-cluster	313.8
2648501840-cluster	316.83
2706794568	329.41
2551306041	283.1
2551306047	269.3
2551306051	276.39
2548876820	281.57
2548876823-cluster	293.81
2548876829	281.64
2548876834	270.99
2548876837	289.03
2568526677	285.32
646311966	285.26
2545555817	269.28
2593339141	298.44
2593339245	320.69
2609460176	261.29
2600255071	193.49
2554235100	241.52
2602041523-cluster	278.97
2645727847-cluster	268.33
2713896877	246.08
2718217738	269.77
647000337	276.75
650377984	273.99
2713896878	276.95
2551306523	354.48
2563367142	215.09
2531839005	333.45
2534681928	323.83
2551306646	352.56
2579778914	339.42
2579778918	367.83
2627854000	329.56
2634166413	324.2
2636415586	318.74
2648501364	339.25
2718218267	347.25
2731957638	315.51
2731957827	327.26
2648501158	266.99
2627853758	272.04
2627853976	269.1
2630968677	265.33
2639762850	260.78
2636415603	335.87
2636415637	338.61
2728369054	340.55
2551306055	257.58
2585427846	18.4
2524614821	202.81
2600255051	229.18
2609460217	316.65
2617271035	326.86
2600255053	272.25
2663763017	210.5
2681813196	217.16
2693429564-cluster	213.04
2693429609	210.17
2695420566	207.16
2693429614	208
647000339	202.12
645951853	238.11
647000340	234.64
647000341	236.89
2531839160	235.09
2690315745-cluster	242.37
2718218203	242.81
2630968428	254.05
2511231129	308.99
2554235216	286.94
2502545005	225.51
2690315860	242.86
2740892374	232.49
2740892531	219.54
2512047078	352.12
2563366596	365.74
2600255099	363.64
2609459925-cluster	367.3
2627853677-cluster	384.72
2513237346	175.82
647000342	259.75
2529292738	256.8
647000338	340.14
2534681926	338.89
2568526433	333.02
2609460134	343.59
2636415704-cluster	333.86
2639762744	344.79
2565956518	234.19
648276755	292.49
648276756	275.52
648276758	281.89
2534682055	285.52
2541047530	290.92
2541047532-cluster	295.62
2541047534-cluster	287.54
2541047535	292.67
2541047537	303
2541047541	291.39
2551306404-cluster	295.23
2558860260	294.63
2563366579	286.2
2563367193	286.05
2563367196	297.89
2563367203	280.34
2563367207	286.03
2568526421-cluster	293.4
2571042616	283.44
2571042661	294.65
2576861245	297.19
2579778597	307.47
2579778648	293.4
2579778703	303.4
2579778752	291.07
2582580922	285.72
2600255088	290.04
2609460014-cluster	283.98
2609460324	295.57
2617271111	290.86
2627853692-cluster	290.24
2627853695-cluster	310.73
2627853704	292.76
2627853916	289.27
2627853954	276.34
2630968380-cluster	285.38
2630968545	287.22
2634166480-cluster	286.75
2636415539	277.24
2639763059	290.95
2645727862-cluster	258.55
2645727940-cluster	278.48
2648501435-cluster	278.81
2651869837	286.35
2654587635	286.47
2657244946-cluster	283.58
2657245026-cluster	283.62
2657245455-cluster	267.14
2657245463-cluster	276.24
2657245550-cluster	285.3
2657245635	280.08
2660237929	283.44
2660237940	290.07
2660237989	275.45
2660237998	270.16
2660238000	288.92
2660238041	279.88
2660238161	294.58
2660238231-cluster	285.05
2660238519	281.59
2660238559-cluster	290.79
2660238618	281.76
2660238660	287.15
2663762611-cluster	284.45
2663762860-cluster	289.18
2663763193	288.62
2663763480	294.45
2667527625	292.67
2667527685	289.2
2667527778	271.18
2667527816	281.67
2667527905-cluster	283.66
2667528056	290.3
2667528149	284.52
2671180350-cluster	283.89
2671180390	285.38
2671180602	294.34
2671180679	301.13
2671180686-cluster	281.67
2671180762-cluster	287.8
2671180860-cluster	277.8
2671180928	273.27
2671181017	292.18
2671181022-cluster	292.26
2671181130	289.5
2675903379	277.69
2687453178	298.37
2690316217	276.31
2690316253	277.4
2693429573	348.19
2693429575	281.08
2698536386-cluster	283.72
2698536457-cluster	287.43
2698536507	284.84
2698536597-cluster	288.71
2698536653	277.09
2700989245	291.08
2700989247	275.38
2700989393	288.36
2700989394	288.18
2700989395	293.73
2703718866	283.71
2703718885	287.83
2713896739	286.57
2713896740	291.78
2718218016	294.04
2721755783	289.39
2721755831	280.44
2744054458	287.31
2744054473-cluster	287.28
2600255074	262.84
2627853622-cluster	236.85
2597490163	257.13
2547132078	300.95
2551306067	178.09
2512047080	240.98
2718218187	266.58
2718218469	274.62
2627854277	248.75
647000344	219.57
2551306045	229.77
2551306040-cluster	222.18
2551306052	231.41
2551306411	309.98
2634166501	273.28
2740892128	287.72
2615840528	233.44
2548876778	332.36
2551306070	306.89
2551306074	331.23
2651869818	335.84
2551306075	298.31
2684622602	297.64
2724679825	272.03
2551306076-cluster	295.44
2551306079	290.39
2671180348	293.93
2627854020	314.71
2654587714	223.22
649633107	279.95
2502873006	281.52
2502894009	273.97
2547132242	276.2
2548876515	277.01
2551306448	257.46
2579779097	288.29
2597490180	287.76
2597490191-cluster	311
2597490196	298.02
2627853935-cluster	275.27
2634166207	275.88
2645727848-cluster	283.41
2660238436	276.22
2663763111-cluster	281.4
2690315728	282.6
2718218040	294.41
2740892471	271.55
2740892472	276.52
2740892474	271.64
2609460347	64.23
2515154056	68.84
2718217988	61.57
2515154119	145.44
651053025	80.09
2504756030	76.16
2744054722	76.09
2728369382	72.43
2504756034-cluster	75.5
2518645558	73.68
2558309050	74.45
2627853646	93.58
2630968877-cluster	74.67
2654587564	74.49
2507262028	53.68
2504756022-cluster	82.76
2504756025-cluster	78.33
2504756033-cluster	71.74
2505119037	83.64
2609460154	86.96
2627853655-cluster	86.9
2627853853	85.86
2630968471	78.7
2630968846	84.79
650716037	86
646862328	76.65
651053026	78.02
2504643031-cluster	76.75
2504756021	69.28
2504756024-cluster	70.05
2504756026	70.04
2504756028	73.98
2504756029	74.99
2504756032-cluster	77.15
2506210010	76.42
2512564026-cluster	81.61
2519899533-cluster	76.27
2558860257	75.9
2574179899-cluster	76.64
2576861230	75.65
2609460140-cluster	74.35
2609460142-cluster	71.8
2609460146	81.71
2627853977-cluster	77.6
2627853980	86.73
2627854247	77.82
2630968310-cluster	66.96
2630968696	75.19
2636415510	78.91
2636415840	77.08
2636415947	76.54
2648501362	77.01
2681812884	6.57
2739367951	27.17
2747842540	461.13
2744054597	102.67
646311935	121.7
647533248	124.49
2551306395	235.05
2663763523	240.06
2660238715	221.64
2667527672	212.84
2693429757	217.29
2547132116-cluster	197.89
2654588015	242.57
2660238368-cluster	182.18
2724679092	181.44
2724679093	181.93
2681812897-cluster	201.99
2663762617	209.14
647000267	219.81
648028038	223.92
2522572178	198.93
2660238257	199.24
2627854194	153.54
2660238525	225.27
2671180510-cluster	176.64
2671181023-cluster	173.5
646564542	182.62
2540341167	181.06
2541048005	191.88
2558860200-cluster	128.21
2561511154-cluster	189.23
2561511186	182.05
2579778546	191.7
2579778607-cluster	176.48
2585427928	174.92
2602041602	192.22
2602041604-cluster	191.84
2602041605	194.05
2609459696-cluster	200.19
2617271179-cluster	205.43
2657245090-cluster	171.28
2657245602-cluster	174.74
2660238565-cluster	167.81
2663762911	173.08
2667527774	178.92
2675903393-cluster	186.29
2675903611-cluster	178.27
2684622526	186.37
2706794428	181.9
2706794432	184.06
2718218122-cluster	172.58
2667527804	226.79
2558309002	221.37
2663763173	267.38
2660237952	181.69
2667528130	228.77
2660238143	210.67
2695420558	172.11
2663762636	190.79
2660238685	153.08
2695420683	107.43
2660237932	109.7
2545824788	134.12
2663762831	127.14
2556921651	117.58
2693429649	118.66
2660238016	196.74
2695420771	164.32
2667527708	184.55
2660238232	157.19
2681813200	169.18
2599185260-cluster	153.45
2690316045	197.6
2657245022	185.03
2558860982	126.51
2654588001-cluster	186.18
2695420441	171.07
2657245025	154.54
2558309107	143.25
2585428143	188.8
2660238140	187.72
2627853956-cluster	239.44
2596583693-cluster	167.81
2681813188	191.17
2551306136	173.38
2517572241	108.71
2519899538	107.36
2561511209	126.43
2695421048	118.93
2636416014-cluster	78.2
2636416015	104.61
2636416012-cluster	92.17
2599185294	55.81
2508501066	280.9
2524614767	166.3
2675903437	183.97
2593339134	310.78
2582581277	273.08
2517287033	281.35
2517287034	278.72
2579779162	284.29
2582581870	308.17
2563366535-cluster	257.6
2703719300	253.85
2703719299	226
2574179779	236.06
2508501010-cluster	246.39
2540341096	257.8
2516653075	283.84
2588254263	245.15
2728369704-cluster	274.62
2571042910	303.31
2744054734	306.49
2744054733	260.12
2599185159	280.15
2744054730	280.97
2744054731	306.02
2504756059	282.82
2516143012	306.38
2522125151	294.69
2561511042	292.55
2517487019	278.04
2517093044	239.3
2516653058	259.03
2648501810	251.74
2524614657	182.18
2623620619	151.54
2574179776	201.5
2622736503	131.53
2619618894	201.17
2521172591	292.1
2523231050	247.81
2565956524	330.39
2571042918	191.55
2616644811	242.05
2528768146	226.35
2521172650	221.98
2588253913	232.61
2562617193	198.54
2617270766	216.66
2519899679	211.74
2558309070	78.87
2554235389	66.65
2512564005	132.3
2527291626	125.27
2740892603	141.74
2622736507	149.37
647533183	152.03
646564556	223.66
647533188	180.25
2609460252-cluster	186.77
648028046	173.28
2504756037	141.76
2551306388	146.14
2579779117	129.24
2627854004-cluster	157.97
2627854241-cluster	179.03
2636416142	151.18
2718218385	182.29
2744054775	147.65
2731639142-cluster	19.52
2734482348	3.89
2568526055	28.85
2527291547-cluster	18.1
2681812887	31.2
2700988635	3.31
2739367982	45.32
2228664052-cluster	68.11
2687453190	65
2639762705	27.29
2651870213	57.21
2527291713	50.04
2527291633-cluster	25.06
2608642245-cluster	2.02
2663763574-cluster	25.72
2663763580	3.98
2734482814	0
2645727956	51.84
2507149004	156.17
2568526460	165.34
2521172691	274.76
2600255029	189.99
2740892186	190.21
2634166299	195.01
2713896922-cluster	196.65
2546825531	262.73
2690315904-cluster	259.05
2537562047	223.15
2524614822	240.61
2574179784	230.86
2751185671	402.07
2648501202	289.01
2654587789	252.6
2751185731	260.21
2751185730	296.22
2738541276	259.25
2630968833	226.64
2519103187	218.68
2524023067	246.96
2602041640	202.12
2751185758	205.33
2619618825	234.69
2609459990	228.71
2690315924	211.13
2728369117-cluster	190.54
2599185213	209.34
2687453240	210.16
2519899636	268.72
2667528184	192.31
2522572190	232.09
2558309032	325.09
2545555829	274.31
2503982002	267.32
2541046951	320.95
2579779156	348.37
2528768159	280.58
2513237099	304.76
2523533596	296.96
2524614873	297.66
2540341229-cluster	288.26
2510917000	289.78
2651870310	320.37
2651870311	371.83
2684623013	378.14
2515154160	315.2
2574179787	319.02
2574179789	318.75
2687453173	307.53
2574179790	367.05
647533249	227.76
2523533559	231.07
2740892125	245.48
2721755608	279.68
647533251	235.52
2513237293	131.75
647533250	165.99
2558309010	162.78
2600255098	162.74
2693429859	206.77
2547132470	131.05
2671180026	185.24
2617271339	192.06
2630968747	173.4
2754412941	185.02
2597490274	211.9
2648501238	228.09
2568526450	217.44
2751185720	225.7
2585427857	200.99
2675903421	179.28
2698536813-cluster	205.31
2698537012	204.38
2724679537	187.61
2728369640	179.02
2548876524	223.08
2648501858	179.07
2684623053	212.46
2599185207	276.7
2617270880	195.68
2627853988	220.97
2609460220	285.69
2617270877	225.06
2636415831	192
2675903492	203.8
2571042632	263.7
2687453422	263.62
2524614508	138.94
2740892187	190.45
2551306539	185.59
651324040	217.42
2548876841	278.98
2563366537	197.23
2751185869	224.52
2615840524	205.69
2751185870	266.63
2751185865	204.23
2623620617	229.75
2623620618	223.61
2551306145	194.2
2698536942	156.1
2751185866	211.63
2571042251	301.62
2579779161	278.09
2684623166	281.51
2502545037	237.38
2524614562	280.72
2571042376	283.86
2617271289	200.26
2654587879	240.43
2751185871	222.64
2518645611	248.97
2627854165	201.43
2585427838	185.13
2556921652	244.72
2687453129	239.47
2684623008	188.43
2751185544	187.07
2751185713	192.46
2600254929	154.37
2563366729	143.87
2524614573	138.22
